SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Oct 10 14:09:56 EDT 2019
User: surp
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H05261
Integration Time (usec): 150000 (USB2+H05261)
Spectra Averaged: 1 (USB2+H05261)
Boxcar Smoothing: 0 (USB2+H05261)
Correct for Electrical Dark: No (USB2+H05261)
Strobe/Lamp Enabled: No (USB2+H05261)
Correct for Detector Non-linearity: No (USB2+H05261)
Correct for Stray Light: No (USB2+H05261)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0.00	418.96
1.00	418.96
2.00	418.96
3.00	407.25
4.00	397.89
5.00	407.25
6.00	402.57
7.00	416.62
8.00	379.17
9.00	423.64
10.00	454.06
11.00	484.49
12.00	414.27
13.00	393.21
14.00	362.78
15.00	449.38
16.00	390.87
17.00	360.44
18.00	435.34
19.00	433.00
20.00	433.00
21.00	428.32
22.00	475.13
23.00	552.37
24.00	486.83
25.00	519.60
26.00	521.94
27.00	573.43
28.00	557.05
29.00	575.77
30.00	610.88
31.00	547.69
32.00	491.51
33.00	587.47
34.00	550.03
35.00	533.64
36.00	664.71
37.00	540.66
38.00	559.39
39.00	580.45
40.00	566.41
41.00	629.60
42.00	587.47
43.00	585.13
44.00	566.41
45.00	636.63
46.00	615.56
47.00	599.18
48.00	620.24
49.00	596.84
50.00	641.31
51.00	631.94
52.00	692.80
53.00	543.00
54.00	601.52
55.00	540.66
56.00	589.82
57.00	568.75
58.00	585.13
59.00	641.31
60.00	561.73
61.00	603.86
62.00	582.79
63.00	629.60
64.00	603.86
65.00	606.20
66.00	606.20
67.00	664.71
68.00	592.16
69.00	634.29
70.00	559.39
71.00	535.98
72.00	648.33
73.00	613.22
74.00	564.07
75.00	624.92
76.00	589.82
77.00	552.37
78.00	566.41
79.00	559.39
80.00	653.01
81.00	571.09
82.00	596.84
83.00	566.41
84.00	533.64
85.00	575.77
86.00	552.37
87.00	606.20
88.00	599.18
89.00	554.71
90.00	550.03
91.00	554.71
92.00	624.92
93.00	615.56
94.00	566.41
95.00	596.84
96.00	554.71
97.00	624.92
98.00	510.24
99.00	645.99
100.00	575.77
101.00	550.03
102.00	521.94
103.00	535.98
104.00	638.97
105.00	594.50
106.00	622.58
107.00	617.90
108.00	575.77
109.00	610.88
110.00	615.56
111.00	648.33
112.00	615.56
113.00	603.86
114.00	606.20
115.00	599.18
116.00	657.69
117.00	603.86
118.00	648.33
119.00	578.11
120.00	566.41
121.00	566.41
122.00	594.50
123.00	582.79
124.00	573.43
125.00	627.26
126.00	610.88
127.00	624.92
128.00	575.77
129.00	585.13
130.00	545.34
131.00	648.33
132.00	653.01
133.00	561.73
134.00	603.86
135.00	594.50
136.00	578.11
137.00	711.52
138.00	557.05
139.00	624.92
140.00	655.35
141.00	596.84
142.00	629.60
143.00	653.01
144.00	657.69
145.00	702.16
146.00	648.33
147.00	629.60
148.00	634.29
149.00	645.99
150.00	702.16
151.00	695.14
152.00	662.37
153.00	704.50
154.00	690.46
155.00	669.39
156.00	660.03
157.00	587.47
158.00	676.41
159.00	638.97
160.00	674.07
161.00	653.01
162.00	777.06
163.00	758.33
164.00	692.80
165.00	723.23
166.00	671.73
167.00	648.33
168.00	688.12
169.00	727.91
170.00	720.88
171.00	706.84
172.00	716.20
173.00	695.14
174.00	713.86
175.00	772.38
176.00	809.83
177.00	800.46
178.00	690.46
179.00	725.57
180.00	774.72
181.00	765.36
182.00	725.57
183.00	777.06
184.00	690.46
185.00	777.06
186.00	753.65
187.00	805.14
188.00	760.67
189.00	727.91
190.00	777.06
191.00	732.59
192.00	798.12
193.00	676.41
194.00	821.53
195.00	774.72
196.00	812.17
197.00	774.72
198.00	840.25
199.00	800.46
200.00	772.38
201.00	812.17
202.00	800.46
203.00	744.29
204.00	777.06
205.00	741.95
206.00	833.23
207.00	791.10
208.00	844.93
209.00	798.12
210.00	847.27
211.00	891.74
212.00	842.59
213.00	840.25
214.00	847.27
215.00	795.78
216.00	926.85
217.00	858.98
218.00	971.32
219.00	861.32
220.00	997.07
221.00	903.45
222.00	880.04
223.00	887.06
224.00	779.40
225.00	830.89
226.00	854.30
227.00	894.08
228.00	898.77
229.00	910.47
230.00	894.08
231.00	903.45
232.00	922.17
233.00	968.98
234.00	917.49
235.00	976.00
236.00	940.90
237.00	950.26
238.00	971.32
239.00	964.30
240.00	968.98
241.00	847.27
242.00	1015.79
243.00	957.28
244.00	940.90
245.00	943.24
246.00	1076.65
247.00	1029.84
248.00	983.02
249.00	929.19
250.00	985.37
251.00	933.87
252.00	985.37
253.00	877.70
254.00	971.32
255.00	992.39
256.00	1025.15
257.00	1027.50
258.00	1004.09
259.00	1102.39
260.00	1114.10
261.00	1104.73
262.00	994.73
263.00	997.07
264.00	1034.52
265.00	1025.15
266.00	1001.75
267.00	1029.84
268.00	1057.92
269.00	1048.56
270.00	1074.31
271.00	1067.28
272.00	1146.86
273.00	1153.88
274.00	1053.24
275.00	1088.35
276.00	1032.18
277.00	1050.90
278.00	999.41
279.00	997.07
280.00	1144.52
281.00	1109.41
282.00	1064.94
283.00	1046.22
284.00	1039.20
285.00	1160.91
286.00	1121.12
287.00	1048.56
288.00	1029.84
289.00	1095.37
290.00	1146.86
291.00	1135.16
292.00	1076.65
293.00	1076.65
294.00	1132.82
295.00	1088.35
296.00	1100.05
297.00	1050.90
298.00	1128.14
299.00	1093.03
300.00	1170.27
301.00	1041.54
302.00	1074.31
303.00	1041.54
304.00	1048.56
305.00	1144.52
306.00	1151.54
307.00	1074.31
308.00	1048.56
309.00	1057.92
310.00	1093.03
311.00	1156.22
312.00	1193.67
313.00	1137.50
314.00	1109.41
315.00	1069.62
316.00	1022.81
317.00	1008.77
318.00	1064.94
319.00	1078.99
320.00	1198.35
321.00	1151.54
322.00	1233.46
323.00	1086.01
324.00	1135.16
325.00	1144.52
326.00	1090.69
327.00	1090.69
328.00	1013.45
329.00	983.02
330.00	954.94
331.00	973.66
332.00	959.62
333.00	933.87
334.00	1022.81
335.00	1064.94
336.00	1088.35
337.00	1100.05
338.00	1114.10
339.00	1207.72
340.00	1200.69
341.00	1170.27
342.00	1294.32
343.00	1025.15
344.00	1128.14
345.00	1188.99
346.00	1118.78
347.00	1277.93
348.00	1268.57
349.00	1163.25
350.00	1181.97
351.00	1088.35
352.00	1170.27
353.00	1210.06
354.00	1167.93
355.00	1146.86
356.00	1221.76
357.00	1181.97
358.00	1231.12
359.00	1151.54
360.00	1198.35
361.00	1289.64
362.00	1254.53
363.00	1324.74
364.00	1240.48
365.00	1186.65
366.00	1263.89
367.00	1291.98
368.00	1308.36
369.00	1322.40
370.00	1224.10
371.00	1249.85
372.00	1172.61
373.00	1184.31
374.00	1240.48
375.00	1184.31
376.00	1210.06
377.00	1219.42
378.00	1191.33
379.00	1240.48
380.00	1217.08
381.00	1266.23
382.00	1210.06
383.00	1369.21
384.00	1317.72
385.00	1327.08
386.00	1282.61
387.00	1416.02
388.00	1369.21
389.00	1406.66
390.00	1387.94
391.00	1301.34
392.00	1291.98
393.00	1329.42
394.00	1366.87
395.00	1432.41
396.00	1380.92
397.00	1500.28
398.00	1563.48
399.00	1392.62
400.00	1371.55
401.00	1416.02
402.00	1390.28
403.00	1387.94
404.00	1397.30
405.00	1430.07
406.00	1467.52
407.00	1434.75
408.00	1430.07
409.00	1453.47
410.00	1357.51
411.00	1394.96
412.00	1385.60
413.00	1397.30
414.00	1348.15
415.00	1369.21
416.00	1378.58
417.00	1296.66
418.00	1425.39
419.00	1430.07
420.00	1507.30
421.00	1432.41
422.00	1371.55
423.00	1441.77
424.00	1418.36
425.00	1437.09
426.00	1507.30
427.00	1416.02
428.00	1416.02
429.00	1502.62
430.00	1462.83
431.00	1507.30
432.00	1500.28
433.00	1409.00
434.00	1453.47
435.00	1544.75
436.00	1481.56
437.00	1530.71
438.00	1502.62
439.00	1495.60
440.00	1631.35
441.00	1488.58
442.00	1624.33
443.00	1530.71
444.00	1540.07
445.00	1521.35
446.00	1430.07
447.00	1511.99
448.00	1565.82
449.00	1526.03
450.00	1551.78
451.00	1600.93
452.00	1502.62
453.00	1500.28
454.00	1451.13
455.00	1420.71
456.00	1504.96
457.00	1514.33
458.00	1486.24
459.00	1547.09
460.00	1507.30
461.00	1479.22
462.00	1511.99
463.00	1540.07
464.00	1453.47
465.00	1483.90
466.00	1437.09
467.00	1540.07
468.00	1565.82
469.00	1540.07
470.00	1575.18
471.00	1561.14
472.00	1511.99
473.00	1551.78
474.00	1516.67
475.00	1696.89
476.00	1579.86
477.00	1598.59
478.00	1572.84
479.00	1586.88
480.00	1614.97
481.00	1544.75
482.00	1654.76
483.00	1563.48
484.00	1479.22
485.00	1561.14
486.00	1563.48
487.00	1629.01
488.00	1558.80
489.00	1530.71
490.00	1598.59
491.00	1633.69
492.00	1533.05
493.00	1727.32
494.00	1544.75
495.00	1596.25
496.00	1671.14
497.00	1652.42
498.00	1713.27
499.00	1680.50
500.00	1638.38
501.00	1717.95
502.00	1661.78
503.00	1607.95
504.00	1598.59
505.00	1729.66
506.00	1666.46
507.00	1778.81
508.00	1729.66
509.00	1689.87
510.00	1767.10
511.00	1617.31
512.00	1645.40
513.00	1687.53
514.00	1652.42
515.00	1526.03
516.00	1640.72
517.00	1565.82
518.00	1572.84
519.00	1680.50
520.00	1533.05
521.00	1675.82
522.00	1549.43
523.00	1703.91
524.00	1659.44
525.00	1636.03
526.00	1666.46
527.00	1643.06
528.00	1629.01
529.00	1589.22
530.00	1689.87
531.00	1570.50
532.00	1654.76
533.00	1689.87
534.00	1659.44
535.00	1593.90
536.00	1638.38
537.00	1549.43
538.00	1591.56
539.00	1741.36
540.00	1685.19
541.00	1689.87
542.00	1614.97
543.00	1610.29
544.00	1675.82
545.00	1629.01
546.00	1671.14
547.00	1549.43
548.00	1617.31
549.00	1727.32
550.00	1659.44
551.00	1577.52
552.00	1593.90
553.00	1629.01
554.00	1685.19
555.00	1570.50
556.00	1703.91
557.00	1736.68
558.00	1820.94
559.00	1708.59
560.00	1767.10
561.00	1675.82
562.00	1680.50
563.00	1734.34
564.00	1720.29
565.00	1694.55
566.00	1668.80
567.00	1713.27
568.00	1748.38
569.00	1724.97
570.00	1753.06
571.00	1884.13
572.00	1818.60
573.00	1792.85
574.00	1720.29
575.00	1874.77
576.00	1790.51
577.00	1743.70
578.00	1778.81
579.00	1825.62
580.00	1870.09
581.00	1853.70
582.00	1764.76
583.00	1844.34
584.00	1769.44
585.00	1825.62
586.00	1914.56
587.00	1867.75
588.00	1851.36
589.00	1872.43
590.00	1980.09
591.00	1905.20
592.00	1863.07
593.00	1895.83
594.00	1935.62
595.00	1994.14
596.00	1900.52
597.00	1940.30
598.00	1975.41
599.00	2066.69
600.00	1966.05
601.00	2076.06
602.00	2022.22
603.00	1994.14
604.00	2008.18
605.00	2040.95
606.00	2001.16
607.00	2026.90
608.00	1977.75
609.00	2029.24
610.00	1994.14
611.00	2040.95
612.00	2087.76
613.00	2073.71
614.00	2111.16
615.00	2029.24
616.00	2118.18
617.00	2097.12
618.00	2076.06
619.00	2047.97
620.00	2134.57
621.00	2160.31
622.00	2223.51
623.00	2204.78
624.00	2150.95
625.00	2260.96
626.00	2129.89
627.00	2146.27
628.00	2127.55
629.00	2165.00
630.00	2249.25
631.00	2134.57
632.00	2256.28
633.00	2076.06
634.00	2036.27
635.00	1980.09
636.00	1888.81
637.00	1937.96
638.00	1956.69
639.00	2064.35
640.00	2078.40
641.00	2108.82
642.00	2115.84
643.00	2148.61
644.00	2197.76
645.00	2218.83
646.00	2157.97
647.00	2312.45
648.00	2186.06
649.00	2232.87
650.00	2298.41
651.00	2333.51
652.00	2314.79
653.00	2303.09
654.00	2277.34
655.00	2679.91
656.00	2502.03
657.00	2314.79
658.00	2462.24
659.00	2427.14
660.00	2490.33
661.00	2377.98
662.00	2445.86
663.00	2459.90
664.00	2363.94
665.00	2403.73
666.00	2504.37
667.00	2373.30
668.00	2455.22
669.00	2312.45
670.00	2392.03
671.00	2441.18
672.00	2464.58
673.00	2492.67
674.00	2553.52
675.00	2569.91
676.00	2565.23
677.00	2590.97
678.00	2586.29
679.00	2544.16
680.00	2539.48
681.00	2534.80
682.00	2541.82
683.00	2621.40
684.00	2818.00
685.00	2724.38
686.00	2736.09
687.00	2792.26
688.00	2665.87
689.00	2619.06
690.00	2628.42
691.00	2689.28
692.00	2656.51
693.00	2698.64
694.00	2743.11
695.00	2724.38
696.00	2822.69
697.00	2738.43
698.00	2754.81
699.00	2775.88
700.00	2672.89
701.00	2843.75
702.00	2799.28
703.00	2675.23
704.00	2595.65
705.00	2729.06
706.00	2677.57
707.00	2693.96
708.00	2841.41
709.00	2712.68
710.00	2654.17
711.00	2860.13
712.00	2867.16
713.00	2836.73
714.00	2829.71
715.00	2796.94
716.00	2829.71
717.00	2810.98
718.00	2839.07
719.00	2967.80
720.00	2766.51
721.00	2743.11
722.00	2787.58
723.00	2785.24
724.00	2698.64
725.00	2773.53
726.00	2789.92
727.00	2665.87
728.00	2843.75
729.00	2895.24
730.00	2963.12
731.00	2848.43
732.00	2902.26
733.00	2920.99
734.00	2890.56
735.00	2902.26
736.00	2946.73
737.00	2862.48
738.00	2878.86
739.00	2935.03
740.00	2897.58
741.00	2953.76
742.00	2984.18
743.00	3035.67
744.00	2960.78
745.00	2892.90
746.00	2883.54
747.00	2939.71
748.00	3098.87
749.00	3040.36
750.00	3056.74
751.00	3059.08
752.00	2949.08
753.00	2967.80
754.00	2913.97
755.00	2960.78
756.00	3077.80
757.00	3063.76
758.00	2981.84
759.00	3052.06
760.00	2970.14
761.00	3075.46
762.00	3014.61
763.00	2993.55
764.00	3028.65
765.00	3236.96
766.00	3208.87
767.00	3080.14
768.00	3026.31
769.00	3028.65
770.00	3115.25
771.00	3159.72
772.00	3145.68
773.00	3084.83
774.00	3042.70
775.00	3002.91
776.00	3105.89
777.00	3026.31
778.00	3080.14
779.00	3260.37
780.00	3262.71
781.00	3286.11
782.00	3349.31
783.00	3288.45
784.00	3440.59
785.00	3162.06
786.00	3141.00
787.00	3016.95
788.00	3108.23
789.00	3101.21
790.00	3075.46
791.00	3005.25
792.00	3101.21
793.00	3098.87
794.00	3052.06
795.00	3066.10
796.00	3098.87
797.00	3164.40
798.00	3112.91
799.00	3089.51
800.00	3204.19
801.00	3143.34
802.00	3152.70
803.00	3162.06
804.00	3159.72
805.00	3126.96
806.00	3211.22
807.00	3197.17
808.00	3073.12
809.00	2988.86
810.00	2895.24
811.00	2857.79
812.00	2717.36
813.00	2649.49
814.00	2771.19
815.00	2820.35
816.00	2909.29
817.00	3047.38
818.00	3103.55
819.00	3049.72
820.00	2965.46
821.00	2860.13
822.00	3007.59
823.00	3014.61
824.00	3040.36
825.00	3192.49
826.00	3201.85
827.00	3049.72
828.00	3215.90
829.00	3246.32
830.00	3234.62
831.00	3129.30
832.00	3258.03
833.00	3239.30
834.00	3307.18
835.00	3229.94
836.00	3293.13
837.00	3351.65
838.00	3314.20
839.00	3358.67
840.00	3201.85
841.00	3389.10
842.00	3101.21
843.00	3321.22
844.00	3243.98
845.00	3220.58
846.00	3187.81
847.00	3162.06
848.00	3162.06
849.00	3258.03
850.00	3384.41
851.00	3356.33
852.00	3372.71
853.00	3398.46
854.00	3412.50
855.00	3363.35
856.00	3410.16
857.00	3382.07
858.00	3389.10
859.00	3410.16
860.00	3365.69
861.00	3454.63
862.00	3356.33
863.00	3393.78
864.00	3433.57
865.00	3283.77
866.00	3232.28
867.00	3229.94
868.00	3042.70
869.00	3007.59
870.00	3049.72
871.00	2970.14
872.00	3035.67
873.00	3112.91
874.00	3253.34
875.00	3267.39
876.00	3251.00
877.00	3382.07
878.00	3407.82
879.00	3342.28
880.00	3302.50
881.00	3456.97
882.00	3492.08
883.00	3485.06
884.00	3503.78
885.00	3344.63
886.00	3330.58
887.00	3353.99
888.00	3307.18
889.00	3405.48
890.00	3398.46
891.00	3471.01
892.00	3456.97
893.00	3510.80
894.00	3590.38
895.00	3564.64
896.00	3492.08
897.00	3485.06
898.00	3400.80
899.00	3361.01
900.00	3417.18
901.00	3337.60
902.00	3323.56
903.00	3428.88
904.00	3452.29
905.00	3405.48
906.00	3555.27
907.00	3597.40
908.00	3545.91
909.00	3517.83
910.00	4751.29
911.00	3674.64
912.00	3728.47
913.00	3646.55
914.00	3489.74
915.00	3609.11
916.00	3520.17
917.00	3487.40
918.00	3466.33
919.00	3501.44
920.00	3428.88
921.00	3592.72
